,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
166,0042400403,263,4,0,2,9:24 PM,7:55,,,Caruso REBOUND (Off:1 Def:2),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
167,0042400403,264,2,75,2,9:24 PM,7:49,,,MISS Caruso 5' Driving Finger Roll Layup,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
168,0042400403,265,4,0,2,9:24 PM,7:48,,,Wiggins REBOUND (Off:1 Def:0),,,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
169,0042400403,266,5,11,2,9:24 PM,7:48,,,Thunder Turnover: Shot Clock (T#9),,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,1
170,0042400403,267,5,45,2,9:24 PM,7:27,Mathurin Out of Bounds - Bad Pass Turnover Turnover (P1.T7),,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
171,0042400403,268,9,1,2,9:25 PM,7:27,PACERS Timeout: Regular (Full 2 Short 0),,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
172,0042400403,269,8,0,2,9:28 PM,7:27,SUB: Haliburton FOR McConnell,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
173,0042400403,270,8,0,2,9:28 PM,7:27,SUB: Turner FOR Siakam,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
174,0042400403,271,8,0,2,9:28 PM,7:27,,,SUB: Holmgren FOR Caruso,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
175,0042400403,272,8,0,2,9:28 PM,7:27,,,SUB: K. Williams FOR Wiggins,,,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,5,1629026,Kenrich Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
176,0042400403,273,8,0,2,9:28 PM,7:27,,,SUB: Joe FOR Hartenstein,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
177,0042400403,279,8,0,2,9:28 PM,7:27,,,SUB: Dort FOR Wallace,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
178,0042400403,281,6,1,2,9:29 PM,7:17,Nembhard P.FOUL (P2.T2) (J.Capers),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
179,0042400403,283,1,1,2,9:29 PM,7:11,,,Joe 27' 3PT Jump Shot (3 PTS),39 - 39,TIE,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
180,0042400403,285,2,79,2,9:29 PM,6:57,MISS Haliburton 26' 3PT Pullup Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
181,0042400403,286,4,0,2,9:29 PM,6:55,Mathurin REBOUND (Off:1 Def:1),,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
182,0042400403,287,1,1,2,9:29 PM,6:50,Nembhard 27' 3PT Jump Shot (4 PTS) (Haliburton 5 AST),,,39 - 42,3,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
183,0042400403,289,1,79,2,9:30 PM,6:28,,,Joe 26' 3PT Pullup Jump Shot (6 PTS) (Gilgeous-Alexander 2 AST),42 - 42,TIE,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
184,0042400403,291,6,1,2,9:30 PM,6:09,,,Joe P.FOUL (P1.T3) (T.Ford),,,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
185,0042400403,293,6,2,2,9:31 PM,6:05,,,Joe S.FOUL (P2.T4) (J.Capers),,,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
186,0042400403,295,3,11,2,9:31 PM,6:05,Mathurin Free Throw 1 of 2 (10 PTS),,,42 - 43,1,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
187,0042400403,296,3,12,2,9:31 PM,6:05,Mathurin Free Throw 2 of 2 (11 PTS),,,42 - 44,2,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
188,0042400403,297,2,1,2,9:32 PM,5:55,,,MISS K. Williams 27' 3PT Jump Shot,,,5,1629026,Kenrich Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
189,0042400403,298,4,0,2,9:32 PM,5:50,Haliburton REBOUND (Off:0 Def:2),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
190,0042400403,299,1,41,2,9:32 PM,5:47,Mathurin 5' Running Layup (13 PTS) (Toppin 1 AST),,,42 - 46,4,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
191,0042400403,301,6,2,2,9:32 PM,5:47,,,Dort S.FOUL (P2.PN) (T.Ford),,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
192,0042400403,303,8,0,2,9:32 PM,5:47,,,SUB: Jal. Williams FOR K. Williams,,,5,1629026,Kenrich Williams,1610612760.0,Oklahoma City,Thunder,OKC,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
193,0042400403,305,3,10,2,9:32 PM,5:47,Mathurin Free Throw 1 of 1 (14 PTS),,,42 - 47,5,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
194,0042400403,306,6,1,2,9:33 PM,5:36,Nembhard P.FOUL (P3.T3) (J.Capers),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
195,0042400403,308,8,0,2,9:33 PM,5:36,SUB: Sheppard FOR Nembhard,,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
196,0042400403,310,2,80,2,9:33 PM,5:25,Toppin BLOCK (1 BLK),,MISS Dort 15' Step Back Jump Shot,,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,1
197,0042400403,312,4,0,2,9:33 PM,5:23,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
198,0042400403,314,8,0,2,9:34 PM,5:23,,,SUB: Caruso FOR Joe,,,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
199,0042400403,316,2,1,2,9:34 PM,5:22,Turner BLOCK (2 BLK),,MISS Holmgren 24' 3PT Jump Shot,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,1
200,0042400403,318,4,0,2,9:34 PM,5:22,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
201,0042400403,319,5,11,2,9:34 PM,5:22,,,Thunder Turnover: Shot Clock (T#10),,,3,1610612760,,,,,,0,0,,,,,,1,0,,,,,,1
202,0042400403,320,1,101,2,9:34 PM,5:12,Haliburton 16' Driving Floating Jump Shot (7 PTS),,,42 - 49,7,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
203,0042400403,321,1,1,2,9:35 PM,4:57,,,Caruso 3PT Jump Shot (3 PTS) (Holmgren 1 AST),45 - 49,4,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
204,0042400403,323,2,79,2,9:35 PM,4:39,MISS Haliburton 15' Pullup Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
205,0042400403,324,4,0,2,9:35 PM,4:38,,,Jal. Williams REBOUND (Off:2 Def:2),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
206,0042400403,325,6,2,2,9:35 PM,4:22,Haliburton S.FOUL (P1.T4) (T.Brothers),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
207,0042400403,327,3,11,2,9:36 PM,4:22,,,MISS Jal. Williams Free Throw 1 of 2,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
208,0042400403,328,4,1,2,9:36 PM,4:22,,,Thunder Rebound,,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
209,0042400403,329,8,0,2,9:36 PM,4:22,SUB: Siakam FOR Toppin,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
210,0042400403,331,8,0,2,9:36 PM,4:22,,,SUB: Hartenstein FOR Holmgren,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
211,0042400403,333,3,12,2,9:36 PM,4:22,,,Jal. Williams Free Throw 2 of 2 (5 PTS),46 - 49,3,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
212,0042400403,334,1,101,2,9:36 PM,4:02,Sheppard 7' Driving Floating Jump Shot (4 PTS) (Haliburton 6 AST),,,46 - 51,5,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
213,0042400403,336,1,6,2,9:37 PM,3:50,,,Jal. Williams 4' Driving Layup (7 PTS),48 - 51,3,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
214,0042400403,337,6,2,2,9:37 PM,3:50,Siakam S.FOUL (P2.PN) (J.Capers),,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
215,0042400403,339,3,10,2,9:37 PM,3:50,,,Jal. Williams Free Throw 1 of 1 (8 PTS),49 - 51,2,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
216,0042400403,340,2,1,2,9:37 PM,3:36,MISS Sheppard 3PT Jump Shot,,,,,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
217,0042400403,341,4,0,2,9:37 PM,3:32,,,Gilgeous-Alexander REBOUND (Off:0 Def:3),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
218,0042400403,342,1,75,2,9:38 PM,3:27,,,Gilgeous-Alexander 3' Driving Finger Roll Layup (8 PTS),51 - 51,TIE,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
219,0042400403,343,9,1,2,9:38 PM,3:26,PACERS Timeout: Regular (Full 3 Short 0),,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
220,0042400403,344,8,0,2,9:39 PM,3:26,SUB: McConnell FOR Mathurin,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
221,0042400403,345,8,0,2,9:39 PM,3:26,SUB: Nesmith FOR Turner,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
222,0042400403,346,8,0,2,9:39 PM,3:26,,,SUB: Wallace FOR Dort,,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
223,0042400403,350,2,79,2,9:40 PM,3:13,MISS McConnell 17' Pullup Jump Shot,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
224,0042400403,351,4,0,2,9:40 PM,3:10,,,Wallace REBOUND (Off:0 Def:2),,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
225,0042400403,352,1,6,2,9:40 PM,3:01,,,Gilgeous-Alexander 5' Driving Layup (10 PTS),53 - 51,-2,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
226,0042400403,353,1,102,2,9:40 PM,2:54,Siakam 4' Driving Floating Bank Jump Shot (11 PTS) (Haliburton 7 AST),,,53 - 53,TIE,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
227,0042400403,355,1,108,2,9:40 PM,2:36,,,Hartenstein 2' Cutting Dunk Shot (2 PTS) (Gilgeous-Alexander 3 AST),55 - 53,-2,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
228,0042400403,357,1,101,2,9:41 PM,2:14,Haliburton 12' Driving Floating Jump Shot (9 PTS) (Siakam 2 AST),,,55 - 55,TIE,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
229,0042400403,359,2,79,2,9:41 PM,1:54,,,MISS Gilgeous-Alexander 15' Pullup Jump Shot,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
230,0042400403,360,4,0,2,9:41 PM,1:51,Haliburton REBOUND (Off:0 Def:3),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
231,0042400403,361,1,103,2,9:41 PM,1:46,Haliburton 26' 3PT Running Pull-Up Jump Shot (12 PTS),,,55 - 58,3,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
232,0042400403,362,6,2,2,9:41 PM,1:31,Nesmith S.FOUL (P3.PN) (J.Capers),,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
233,0042400403,364,3,11,2,9:42 PM,1:31,,,Jal. Williams Free Throw 1 of 2 (9 PTS),56 - 58,2,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
234,0042400403,370,3,12,2,9:42 PM,1:31,,,MISS Jal. Williams Free Throw 2 of 2,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
235,0042400403,365,8,0,2,9:42 PM,1:31,SUB: Mathurin FOR Nesmith,,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
236,0042400403,366,8,0,2,9:42 PM,1:31,,,SUB: Holmgren FOR Hartenstein,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
237,0042400403,371,4,0,2,9:42 PM,1:29,PACERS Rebound,,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
238,0042400403,372,6,2,2,9:43 PM,1:21,,,Jal. Williams S.FOUL (P1.PN) (J.Capers),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
239,0042400403,374,3,11,2,9:43 PM,1:21,Siakam Free Throw 1 of 2 (12 PTS),,,56 - 59,3,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
240,0042400403,375,3,12,2,9:44 PM,1:21,Siakam Free Throw 2 of 2 (13 PTS),,,56 - 60,4,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
241,0042400403,376,6,2,2,9:44 PM,1:02,Siakam S.FOUL (P3.PN) (J.Capers),,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
242,0042400403,378,3,11,2,9:44 PM,1:02,,,Jal. Williams Free Throw 1 of 2 (10 PTS),57 - 60,3,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
243,0042400403,379,8,0,2,9:44 PM,1:02,SUB: Toppin FOR Siakam,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
244,0042400403,381,3,12,2,9:45 PM,1:02,,,Jal. Williams Free Throw 2 of 2 (11 PTS),58 - 60,2,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
245,0042400403,382,6,1,2,9:45 PM,0:50,,,Wallace P.FOUL (P1.PN) (T.Ford),,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
246,0042400403,384,3,11,2,9:46 PM,0:50,McConnell Free Throw 1 of 2 (3 PTS),,,58 - 61,3,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
247,0042400403,385,8,0,2,9:46 PM,0:50,,,SUB: Joe FOR Wallace,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1630198,Isaiah Joe,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
248,0042400403,387,3,12,2,9:46 PM,0:50,McConnell Free Throw 2 of 2 (4 PTS),,,58 - 62,4,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
249,0042400403,388,1,75,2,9:46 PM,0:35,,,Gilgeous-Alexander 3' Driving Finger Roll Layup (12 PTS),60 - 62,2,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
250,0042400403,389,2,98,2,9:47 PM,0:25,MISS Sheppard 5' Cutting Layup Shot,,Gilgeous-Alexander BLOCK (2 BLK),,,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1
251,0042400403,391,4,0,2,9:47 PM,0:25,,,Gilgeous-Alexander REBOUND (Off:0 Def:4),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
252,0042400403,393,5,39,2,9:47 PM,0:25,,,Gilgeous-Alexander Step Out of Bounds Turnover (P3.T11),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1,0,,,,,,1
253,0042400403,394,1,63,2,9:47 PM,0:07,McConnell 12' Fadeaway Jumper (6 PTS),,,60 - 64,4,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
254,0042400403,397,13,0,2,9:48 PM,0:00,,End of 2nd Period (9:48 PM EST),,60 - 64,4,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
255,0042400403,410,12,0,3,10:05 PM,12:00,,Start of 3rd Period (10:05 PM EST),,60 - 64,4,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
256,0042400403,411,2,75,3,10:06 PM,11:41,MISS Nesmith 3' Driving Finger Roll Layup,,Gilgeous-Alexander BLOCK (3 BLK),,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1
257,0042400403,413,4,0,3,10:06 PM,11:41,,,Gilgeous-Alexander REBOUND (Off:0 Def:5),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
258,0042400403,414,1,6,3,10:06 PM,11:32,,,Jal. Williams 3' Driving Layup (13 PTS) (Gilgeous-Alexander 4 AST),62 - 64,2,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
259,0042400403,415,2,1,3,10:06 PM,11:15,MISS Turner 3PT Jump Shot,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
260,0042400403,416,4,0,3,10:06 PM,11:13,,,Jal. Williams REBOUND (Off:2 Def:3),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
261,0042400403,418,1,79,3,10:06 PM,11:01,,,Jal. Williams 17' Pullup Jump Shot (15 PTS),64 - 64,TIE,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
262,0042400403,420,2,78,3,10:06 PM,10:45,MISS Siakam 6' Floating Jump Shot,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
263,0042400403,421,4,0,3,10:06 PM,10:44,,,Holmgren REBOUND (Off:0 Def:6),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
264,0042400403,422,1,79,3,10:07 PM,10:37,,,Gilgeous-Alexander 15' Pullup Jump Shot (14 PTS),66 - 64,-2,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
265,0042400403,423,9,1,3,10:07 PM,10:34,PACERS Timeout: Regular (Full 4 Short 0),,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
266,0042400403,424,2,1,3,10:11 PM,10:19,MISS Turner 16' Jump Shot,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
267,0042400403,425,4,0,3,10:11 PM,10:15,,,Holmgren REBOUND (Off:0 Def:7),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
268,0042400403,426,1,101,3,10:11 PM,10:08,,,Jal. Williams 9' Driving Floating Jump Shot (17 PTS),68 - 64,-4,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
269,0042400403,427,2,108,3,10:11 PM,9:54,MISS Turner 1' Cutting Dunk Shot,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
270,0042400403,428,4,0,3,10:11 PM,9:50,,,Wallace REBOUND (Off:0 Def:3),,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
271,0042400403,429,2,103,3,10:11 PM,9:45,,,MISS Gilgeous-Alexander 25' 3PT Running Pull-Up Jump Shot,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
272,0042400403,430,4,0,3,10:11 PM,9:42,,,Gilgeous-Alexander REBOUND (Off:1 Def:5),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
273,0042400403,431,2,1,3,10:11 PM,9:39,,,MISS Holmgren 27' 3PT Jump Shot,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
274,0042400403,432,4,0,3,10:11 PM,9:38,Haliburton REBOUND (Off:0 Def:4),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
275,0042400403,433,6,2,3,10:11 PM,9:31,,,Gilgeous-Alexander S.FOUL (P2.T1) (T.Ford),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
